Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO2eq/kWh (direct),Carbon Intensity gCO2eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,CO2
12/12/2022 20:00,France,France,FR,124.55,161.4,77.28,21.76,opendata.reseaux-energies.fr,FALSE,0.1614
12/12/2022 21:00,France,France,FR,120.46,155.75,78.02,20.69,opendata.reseaux-energies.fr,FALSE,0.15575
12/12/2022 22:00,France,France,FR,117.89,153.63,77.87,19.61,opendata.reseaux-energies.fr,FALSE,0.15363
12/12/2022 23:00,France,France,FR,108.44,143.06,78.69,19.7,opendata.reseaux-energies.fr,FALSE,0.14306
13/12/2022 00:00,France,France,FR,105.19,138.56,79,19.97,opendata.reseaux-energies.fr,FALSE,0.13856
13/12/2022 01:00,France,France,FR,102.63,135.41,79.51,20.39,opendata.reseaux-energies.fr,FALSE,0.13541
13/12/2022 02:00,France,France,FR,96.43,128.1,80.5,20.33,opendata.reseaux-energies.fr,FALSE,0.1281
13/12/2022 03:00,France,France,FR,93.38,124.73,80.8,19.96,opendata.reseaux-energies.fr,FALSE,0.12473
13/12/2022 04:00,France,France,FR,102.19,135.26,79.43,19.33,opendata.reseaux-energies.fr,FALSE,0.13526
13/12/2022 05:00,France,France,FR,109.29,144.07,78.35,20.14,opendata.reseaux-energies.fr,FALSE,0.14407
13/12/2022 06:00,France,France,FR,108.57,142.96,79,23.43,opendata.reseaux-energies.fr,FALSE,0.14296
13/12/2022 07:00,France,France,FR,99.32,130.73,81.29,28.16,opendata.reseaux-energies.fr,FALSE,0.13073
13/12/2022 08:00,France,France,FR,102.88,134.66,80.94,28.67,opendata.reseaux-energies.fr,FALSE,0.13466
13/12/2022 09:00,France,France,FR,101.08,132.99,81.04,28.65,opendata.reseaux-energies.fr,FALSE,0.13299
13/12/2022 10:00,France,France,FR,102.18,134.59,80.85,28.27,opendata.reseaux-energies.fr,FALSE,0.13459
13/12/2022 11:00,France,France,FR,102.16,134.66,80.84,27.12,opendata.reseaux-energies.fr,FALSE,0.13466
13/12/2022 12:00,France,France,FR,100.05,132.51,80.85,25.88,opendata.reseaux-energies.fr,FALSE,0.13251
13/12/2022 13:00,France,France,FR,100.01,132.06,80.97,26.31,opendata.reseaux-energies.fr,FALSE,0.13206
13/12/2022 14:00,France,France,FR,97.95,129,81.49,26.69,opendata.reseaux-energies.fr,FALSE,0.129
13/12/2022 15:00,France,France,FR,95.56,126.01,81.8,26.66,opendata.reseaux-energies.fr,FALSE,0.12601
13/12/2022 16:00,France,France,FR,104.42,136.59,80.78,26.8,opendata.reseaux-energies.fr,FALSE,0.13659
13/12/2022 17:00,France,France,FR,113.28,146.76,79.57,26.62,opendata.reseaux-energies.fr,FALSE,0.14676
13/12/2022 18:00,France,France,FR,115.02,149.03,79.03,26.03,opendata.reseaux-energies.fr,FALSE,0.14903
13/12/2022 19:00,France,France,FR,114.64,148.97,78.54,23.28,opendata.reseaux-energies.fr,FALSE,0.14897
13/12/2022 20:00,France,France,FR,114.4,149.02,78.24,19.78,opendata.reseaux-energies.fr,FALSE,0.14902
13/12/2022 21:00,France,France,FR,117.6,153.71,77.21,17.87,opendata.reseaux-energies.fr,FALSE,0.15371
13/12/2022 22:00,France,France,FR,119.98,156.86,76.64,17.05,opendata.reseaux-energies.fr,FALSE,0.15686
13/12/2022 23:00,France,France,FR,117.78,154.37,76.97,15.88,opendata.reseaux-energies.fr,FALSE,0.15437
